no;smiles;biotic_flag;ExactMolWt;MolLogP;NumHAcceptors;NumHDonors
161;C=CC(C#N)N(CC(=O)O)C(N)=O;0;183.064391148;-0.4701199999999998;3.0;2.0
162;N=C(N)N(CCC(N)=O)CC(=O)Nc1[nH]cnc1C(=O)O;0;297.11855196;-1.8827299999999987;5.0;6.0
163;CC(NC(=O)CN(CC#N)C(=N)NC(=N)N)C(=O)O;0;269.12363734;-2.1808799999999975;5.0;6.0
164;N#CC(CO)(N=C(CO)C(O)CO)C(O)CO;0;248.100836232;-3.61922;8.0;6.0
165;N#CCNC(=O)CCNC(CO)C(=O)O;0;215.090605896;-1.9486199999999987;5.0;4.0
166;CC(CO)=NCC(=O)NCC(=O)NC(C)C#N;0;240.122240372;-1.415919999999999;5.0;3.0
167;NC1=NC(=O)N(CC(=O)Nc2c(C(=O)O)nc[nH]c2=O)C1;0;294.07126741999997;-1.8005999999999998;6.0;4.0
168;OCC(O)C(O)C=NC(CO)C(O)CO;0;223.105587264;-3.5145999999999993;7.0;6.0
169;O=C(O)CNC(=O)CN=C(CO)C(O)C(O)CO;0;264.09575085200004;-3.6653999999999987;7.0;6.0
170;COC(=O)CCNCC(=O)N(CCC#N)C(C#N)CO;0;282.132805056;-1.234139999999998;7.0;2.0
171;N#CCNC(=S)C(O)CC(N)=O;0;187.041547528;-1.3367199999999997;4.0;3.0
172;CCN(CCC#N)C(=O)CCN(CC#N)C(N)=O;0;251.138224784;0.04296000000000044;4.0;1.0
173;Cc1nc[nH]c1NC(=O)CN(CCC#N)C(N)=O;0;250.117823688;-0.04900000000000049;4.0;3.0
174;N#CC(CO)NC(CO)CO;0;160.084792244;-2.18632;5.0;4.0
175;CSCCC(=O)NC(C#N)C(C)O;0;202.077598688;0.1286799999999998;4.0;2.0
176;CC(NC=O)C(=O)O;0;117.042593084;-0.7945;2.0;2.0
177;N=C(N)NCC(=O)Nc1[nH]cnc1C(=O)NCCC(=O)O;0;297.11855196;-1.964229999999998;5.0;7.0
178;C=C(c1ccccc1)C(N=CC(O)CNC(=N)N)C(=O)O;0;290.13789043599996;0.06777000000000039;4.0;5.0
179;N#CC(N=CC(=O)CC(O)CO)C(O)CO;0;230.090271548;-2.3850199999999995;7.0;4.0
180;CC(C#N)NC(=O)c1nc[nH]c1NC(N)=O;0;222.08652356;-0.45781999999999984;4.0;4.0
181;N#CCC(C#N)N=CC(O)C(O)C(O)C(O)C(O)CO;0;287.111735264;-3.3401400000000003;9.0;6.0
182;N#CC=Cn1cncc1COC(=O)CNC(=N)N;0;248.102173624;-0.5963499999999995;6.0;3.0
183;CCN(C(=O)CCN(C=O)CCC(N)=O)C(C#N)CC#N;0;293.148789468;-0.6353399999999976;5.0;1.0
184;CC(N)C(=O)NC(CO)C(N)=O;0;175.095691276;-2.7039999999999984;4.0;4.0
185;N#CC(CCNC(=N)N)Nc1ncnc2[nH]cnc12;0;259.129391416;-0.46984999999999966;6.0;5.0
186;C=Cc1nc(N)nc(N(CCC#N)CCC#N)n1;0;243.12324341599998;0.73056;7.0;1.0
187;CC(C(N)=O)N(CC(N)=O)C(=O)CCNC(N)=O;0;259.128054024;-2.7674999999999983;4.0;4.0
188;O=C(O)CNC(=S)CCO;0;163.030314148;-0.6295999999999999;3.0;3.0
189;CCN(C(=O)C(C)O)C(Cc1ccccc1)C(=O)O;0;265.131408088;0.9115999999999997;3.0;2.0
190;N#CC=CN(CC(=O)NCC#N)C(C#N)C(O)CO;0;263.101839276;-1.7891599999999994;7.0;3.0
191;N#CCCNC(=O)CN(C=O)CC(O)C(O)CO;0;259.11682064400003;-2.8112199999999983;6.0;4.0
192;N#CCCN(C(N)=O)c1nc2[nH]cnc2c(=O)[nH]1;0;247.081772528;-0.5550200000000001;5.0;3.0
193;C=CC(C#N)N(CC(=O)NCC(N)=O)C(=O)CNC(N)=O;0;296.123302992;-2.837019999999999;5.0;4.0
194;N#CC(O)=C(CCO)Nc1[nH]c(=O)[nH]c1C#N;0;235.070539148;-0.3378400000000001;6.0;5.0
195;NC(=O)CCNC(N)=O;0;131.069476528;-1.4699;2.0;3.0
196;N#CCN(C(N)=O)c1nc(=O)n(CC#N)c2[nH]cnc12;0;272.077021496;-0.9481399999999995;7.0;2.0
197;CSC(=O)C(C)OC(=O)CN(CCC#N)CC(N)=O;0;287.093977024;-0.49131999999999926;7.0;1.0
198;O=C(O)CC(NC(=O)CNCC(O)CO)C(=O)O;0;264.09575085200004;-3.0266999999999977;6.0;6.0
199;NC(=O)C=CNc1[nH]cnc1C(O)Cc1ccccc1;0;272.127325752;1.0966999999999993;4.0;4.0
200;CC=NCC(=O)N(CC#N)CCO;0;183.100776656;-0.5784199999999999;4.0;1.0
201;N#CCCN(C(=O)CNC(N)=O)c1[nH]c(=O)[nH]c1C(N)=O;0;295.102901896;-2.2831199999999994;5.0;5.0
202;C=CC(O)C(C=NC(CO)C(O)CO)CNC(=N)N;0;274.164105184;-2.5825299999999993;6.0;7.0
203;N#CCN(CC#N)C(=N)NC(=N)N;0;179.09194328799998;-1.246599999999999;4.0;4.0
204;CC(C#N)N(CC(N)=O)C(=O)CN=CC(CO)NC(=N)N;0;297.15493746800007;-2.8728499999999975;6.0;5.0
205;CC(O)C(O)C(O)C(O)C(O)C=O;0;194.079038168;-2.9903000000000013;6.0;5.0
206;NC(=O)CCNC(=O)CNC(=O)CN=CC(O)CO;0;274.127719676;-3.4817999999999976;6.0;5.0
207;N#CCCNc1nc(N)nc(CCN(C=O)CC(=O)O)n1;0;293.12363734;-1.13512;8.0;3.0
208;N#CC=CNCC(=O)N(CC#N)CC(N)=O;0;221.091274592;-1.5492399999999995;5.0;2.0
209;N#CCCC=NCC(=O)N(CCC#N)C(C#N)CO;0;261.12257472;-0.012259999999999882;6.0;1.0
210;N#CC(C#N)N=CC(=O)CC(O)C(O)CO;0;225.074955832;-1.8537400000000002;7.0;3.0
211;CC=C(C=NC(CO)Cc1ccccc1)c1ccccc1;0;279.162314292;3.764300000000003;2.0;1.0
212;CC(C)=NC(C(=O)O)C(O)CO;0;175.084457896;-0.7263999999999999;4.0;3.0
213;N#CC=CN(CC(=O)NCC(N)=O)C(C#N)C(O)CO;0;281.11240396;-2.827439999999998;7.0;4.0
214;CC(C#N)N(CCC#N)C(=O)CNC(=S)C(O)CO;0;284.094311372;-1.0890400000000005;6.0;3.0
215;CC=C(c1ccccc1)C(C#N)N=C(CO)C(O)CO;0;274.131742436;0.7685799999999996;5.0;3.0
216;CC=Nc1[nH]cnc1C(O)CO;0;169.085126592;0.1575999999999999;4.0;3.0
217;N#CCCC(C#N)NC(CO)C(=O)O;0;197.080041212;-0.7825400000000005;5.0;3.0
218;C=Cc1nc[nH]c1NC(=O)CNC(=N)NC(=N)N;0;250.12905706799998;-1.0013599999999991;4.0;7.0
219;CC(N)C(=O)NCC#N;0;127.07456190799999;-1.0266199999999992;3.0;2.0
220;CC(N=C(CO)C(O)C(O)Cc1ccccc1)C(=O)O;0;281.12632270800003;-0.14270000000000077;5.0;4.0
221;C=CC=C(C(=O)OCC(N)=O)C(=O)C(=O)OCC(N)=O;0;284.064450724;-2.2750999999999983;7.0;2.0
222;CCN(CCC(=O)O)C(=O)CCNC(C#N)CC#N;0;266.137890436;0.09516000000000063;5.0;2.0
223;N#CCC(C#N)N(CCO)C(=O)CCNC(N)=O;0;253.11748934;-1.328439999999999;5.0;3.0
224;N=C(N)NCCC(=O)OCc1cnc(NC(N)=O)o1;0;270.107652928;-0.9184299999999999;6.0;5.0
225;CC(C#N)NC(CO)C(O)CO;0;174.100442308;-1.79782;5.0;4.0
226;CC(O)C=Nc1[nH]cnc1C(O)CO;0;199.095691276;-0.4815000000000001;5.0;4.0
227;CCN(C=CC#N)C(C)C#N;0;149.095297352;1.25766;3.0;0.0
228;CC(CO)=NC(Cc1ccccc1)C(=O)NC(C)C(=O)O;0;292.14230712;0.6401999999999999;4.0;3.0
229;CC=C(c1ccccc1)C(C#N)NCC#N;0;211.110947416;2.0952599999999997;3.0;1.0
230;CSC(=O)C(CCO)N=CC(C)NC(=N)N;0;246.115046816;-0.43062999999999935;5.0;4.0
231;N#Cc1[nH]c(=O)[nH]c1NC(=O)CCNC(=N)NC(=N)N;0;279.11922065600004;-2.0892799999999996;5.0;8.0
232;CC(C#N)N(CC(=O)O)C(=O)CN(CC#N)C(N)=O;0;267.096753896;-1.284039999999999;5.0;2.0
233;NC(=O)NCCC(=O)Nc1ncc(CO)o1;0;228.085854864;-0.8362;5.0;4.0
234;CCN(C(=O)CNC(=N)N)C(C#N)CC#N;0;222.12290906799998;-0.8761699999999981;4.0;3.0
235;N#CCCN(CCC(=O)N(CC(N)=O)CC(N)=O)C(=N)N;0;297.15493746800007;-2.7151499999999977;5.0;4.0
236;N#CCN(C(=O)CCNC(N)=O)c1[nH]cnc1C#N;0;261.097422592;-0.8036399999999995;5.0;3.0
237;CC(C)=NC(C)C(N)=O;0;128.094963004;0.3410000000000001;2.0;1.0
238;N=C(N)NCCC=NC(CC(N)=O)C(N)=O;0;228.133473752;-2.340329999999998;4.0;5.0
239;N#CCN(C=O)CCC(=O)N(CC(=O)O)C(C#N)CO;0;282.096419548;-1.8438399999999977;6.0;2.0
240;CC(C)=NC(C(N)=O)C(O)Cc1ccccc1;0;234.136827816;0.9246999999999994;3.0;2.0
241;N#CC(COC(=O)CCNC(CO)C(N)=O)NC(N)=O;0;287.122968644;-3.084019999999997;7.0;5.0
242;N#CC(CO)N(CC(=O)O)C(=O)CN=CCNC(=N)N;0;284.123302992;-2.662049999999997;6.0;5.0
243;CC(O)CNc1[nH]c(=O)n(CCC#N)c1C#N;0;235.106924656;-0.2455400000000003;6.0;3.0
244;N#CCCN(CC(O)CO)C(=O)CN1CCC(N)=NC1=O;0;297.143704088;-1.7352199999999973;6.0;3.0
245;NC(Cc1ccccc1)C(=O)NC(CO)CO;0;238.131742436;-0.9741999999999995;4.0;4.0
246;NC(=O)CNCCC(N)=S;0;161.062282972;-1.2625;3.0;3.0
247;NCC(=O)N(CC(O)C(O)CO)C(CC(N)=O)C(N)=O;0;292.13828436;-4.782899999999995;7.0;6.0
248;N#CCCN(C=O)CCC(=O)NCC(N)=O;0;226.106590308;-1.649919999999998;4.0;2.0
249;NC(=O)c1nc[nH]c1N=CCc1cnc[nH]1;0;218.09160894;0.17669999999999925;4.0;3.0
250;CSCCC(=O)Nc1[nH]c(=O)[nH]c1C(=O)O;0;245.047026832;0.09279999999999983;4.0;4.0
251;NC(=O)Cc1nc[nH]c1N=CCCc1ccccc1;0;256.132411132;1.7726;3.0;2.0
252;NC(=O)C(Cc1ccccc1)Nc1nc(=O)[nH]c2[nH]cnc12;0;298.11782368800004;0.15469999999999956;5.0;4.0
253;CC(C#N)N(CCC(=O)NCCC#N)C(=O)C(N)CO;0;281.148789468;-1.5333399999999975;6.0;3.0
254;N#CCN(C(=O)CCNC(=N)N)c1[nH]cnc1CC(N)=O;0;292.139621752;-1.832749999999998;5.0;5.0
255;NC(=O)CN(CC(=O)O)C(=O)CNC(=O)CNC(N)=O;0;289.1022332;-3.8305999999999987;5.0;5.0
256;COC(=O)CCN(CCC#N)C(CC(N)=O)C(N)=O;0;270.132805056;-1.505519999999997;6.0;2.0
257;N#CCCNCC(=O)N(CCO)CC(N)=O;0;228.122240372;-2.204119999999998;5.0;3.0
258;N#CCNCC(=O)N(CC#N)C(C#N)Cc1ccccc1;0;281.1276601;0.5866400000000003;5.0;1.0
259;N#CCN(CCC(=O)N(CC#N)CCNC(=N)N)C(N)=O;0;294.155271816;-1.883969999999998;5.0;4.0
260;CC(C#N)N(C=O)CCc1nc(N)nc(NCCC#N)n1;0;288.144707132;-0.30763999999999947;8.0;2.0
261;N#CCCN(CCNC(=N)N)CCC(=O)O;0;227.138224784;-0.8401499999999986;4.0;4.0
262;N#CCCN(CCC(N)=O)C(=O)CN;0;198.111675688;-1.4372199999999986;4.0;2.0
263;NC(=O)NCCC(=O)Nc1[nH]c(=O)[nH]c1C(N)=O;0;256.092002864;-2.2012;4.0;6.0
264;NC(=O)CN(CC(=O)O)C(=O)CNCCc1ccccc1;0;293.13755608800005;-0.7827999999999984;4.0;3.0
265;NC(=O)C(NCC(=O)NCC(=O)O)C(O)CO;0;249.0960852;-4.016099999999998;6.0;6.0
266;CC(C)=NC(Cc1ccccc1)C(=O)NCCC(N)=O;0;275.163376912;1.0701;3.0;2.0
267;CC(C#N)NC(=O)CNC(=O)CNC(N)=O;0;227.101839276;-2.2008199999999993;4.0;4.0
268;CC(C(=O)O)N(CCC(=O)O)CC(=O)O;0;219.074287136;-0.6791999999999994;4.0;3.0
269;CSCCC(=O)NC(C)C(N)=S;0;206.054755068;0.5303;3.0;2.0
270;N#CCN(CC(=O)OCC(N)=O)C(=N)NC(=N)N;0;255.107987276;-2.741679999999999;6.0;5.0
271;NC(=O)CNC(=O)CNC(N)=O;0;174.07529018;-2.7438000000000002;3.0;4.0
272;CC(NCC(O)CO)C(=O)O;0;163.084457896;-1.5977;4.0;4.0
273;CC=Nc1ncnc2[nH]c(=O)[nH]c12;0;177.065059844;0.36839999999999984;4.0;2.0
274;Cc1nc[nH]c1N=CC(C)O;0;153.090211972;0.8012199999999998;3.0;2.0
275;CSCCC(=O)NC(C)C(N)=O;0;190.077598688;-0.2705000000000003;3.0;2.0
276;N#CCCN(CCc1ccccc1)CC(=O)O;0;232.121177752;1.52938;3.0;1.0
277;C=Cc1nc(N=CCCC#N)nc(N(CC#N)CC(=O)O)n1;0;299.113072656;0.93526;8.0;1.0
278;CSC(=O)C(C)OC(=O)CCN1CC(=O)NC1=O;0;274.062342548;-0.2504000000000001;6.0;1.0
279;N=C(N)NCCC=O;0;115.07456190799999;-0.94153;2.0;3.0
280;N#CCCN(CCC(=O)NC(CO)CO)C(N)=O;0;258.132805056;-1.859719999999998;5.0;4.0
281;O=C(C=NC(CO)Cc1ccccc1)CC(O)CO;0;265.131408088;-0.026800000000000046;5.0;3.0
282;NC(=O)CNC(=S)CCC(=S)NCC(N)=O;0;262.055817688;-1.4288000000000003;4.0;4.0
283;CC(C#N)N(C=O)C(C#N)C(O)C(O)CO;0;227.090605896;-2.0368399999999998;6.0;3.0
284;NC(CO)C(=O)N(CCO)C(Cc1ccccc1)C(=O)O;0;296.13722174;-1.1771999999999985;5.0;4.0
285;N=C(N)NCC(=O)N(CC(=O)O)c1[nH]cnc1C(=O)O;0;284.08691748399997;-1.9914299999999985;5.0;6.0
286;N#CCN(C(=O)CCNC(=O)CNC(=N)N)C(C#N)CO;0;295.13928740399996;-2.7875699999999974;6.0;5.0
287;NC(=O)CCN(CCC(N)=S)C(CC(N)=O)C(N)=O;0;289.120860468;-2.430699999999997;5.0;4.0
288;N#CC(Nc1[nH]cnc1C(=O)O)C(O)Cc1ccccc1;0;286.10659030799997;1.0155799999999997;5.0;4.0
289;N#CC=CN(CCC(=O)O)C(CO)C(=O)O;0;228.074621484;-0.7541199999999999;5.0;3.0
290;N#CC(NC(=O)CN)C(O)C(O)CO;0;203.090605896;-3.3324199999999995;6.0;5.0
291;N#CCNC(C#N)C(=O)O;0;139.0381764;-0.92364;4.0;2.0
292;CC(O)CNCC(=O)N(CC(=O)O)CC(=O)O;0;248.100836232;-2.045399999999998;5.0;4.0
293;O=C(O)C(CO)N=C(CO)CO;0;177.063722452;-2.1425;5.0;4.0
294;CC(O)C(O)C(O)C=Nc1[nH]c(=O)n(CCC#N)c1C#N;0;293.11240396000005;-1.2333399999999999;8.0;4.0
295;CSCCC(=O)N(CC(O)CO)c1cc[nH]c(=O)n1;0;287.093977024;-0.7908000000000002;6.0;3.0
296;O=C1CN(CCO)C(=O)N1;0;144.053492116;-1.4694999999999998;3.0;2.0
297;N#CCC(C#N)N(CCO)C(=O)CNC(=O)CNC(N)=O;0;296.123302992;-2.602339999999999;6.0;4.0
298;CCN(C(=O)CNC(=O)CCSC)C(C#N)CC#N;0;282.115046816;0.5100599999999997;5.0;1.0
299;CC(N)C(=O)NCC(=O)N(CCO)CC(N)=O;0;246.132805056;-3.243999999999998;5.0;4.0
300;N#CCCN(CCC(N)=O)C(=O)c1nc[nH]c1NC(N)=O;0;293.12363734;-0.8684199999999989;5.0;4.0
301;N=C(N)N(CCC(N)=S)CC(=O)NC(CO)C(N)=O;0;290.116109436;-3.1795299999999975;5.0;6.0
302;COC(=O)CCN(CC(=O)NCC#N)C(=O)C(C)N;0;270.132805056;-1.6349199999999966;6.0;2.0
303;C=CC(O)C(C=NCC(=O)NC(C#N)CO)CNC(=N)N;0;296.1596885;-2.2959499999999977;6.0;6.0
304;CC=C(c1ccccc1)C(C#N)NC(C#N)CC#N;0;250.12184644799999;2.3775399999999998;4.0;1.0
305;N#CCN(CC(N)=O)C(=O)CNCC(O)CO;0;244.117154992;-3.2333199999999986;6.0;4.0
306;N#CCCNC(=O)CN=CC(CO)(CO)CNC(=N)N;0;284.1596885;-2.458849999999998;6.0;6.0
307;CCN(C=O)c1c(C(=O)O)ncn1C=CC#N;0;234.07529018;0.5582800000000001;5.0;1.0
308;O=C(O)CC(N=CC(O)Cc1ccccc1)C(=O)O;0;265.09502258000003;0.5887000000000002;4.0;3.0
309;C=CC(C#N)N(CC(=O)O)C(=O)CCN(C=O)C(C)C#N;0;292.11715499200005;-0.261639999999999;5.0;1.0
310;O=C(O)CCNc1ncc(CO)o1;0;186.0640568;0.05349999999999977;5.0;3.0
311;N#Cc1[nH]c(=O)[nH]c1N=CCCNC(=N)N;0;221.10250797199998;-0.8498499999999998;4.0;5.0
312;N#CCCNC(C#N)CCC(C#N)NCCC#N;0;244.14364451199998;0.55752;6.0;2.0
313;Cc1nc[nH]c1N(CC#N)C(=O)CCN(CC#N)C(=N)N;0;288.144707132;-0.31614999999999943;5.0;3.0
314;NC(=S)CC(NC(=O)CNCC(O)CO)C(N)=S;0;294.082032436;-2.623699999999998;6.0;6.0
315;N#CC(NCC(=O)NCC(N)=O)C(=O)CCO;0;242.101504928;-2.9788199999999985;6.0;4.0
316;C=C(c1ccccc1)C(NC(=O)CNCCC#N)C(=O)O;0;287.126991404;0.7724799999999998;4.0;3.0
317;C=CC(C#N)NC(=O)CN=C(C)CO;0;195.100776656;-0.36601999999999996;4.0;2.0
318;CC(NC(C(N)=O)C(O)C(O)CO)=C(O)C#N;0;245.10117058;-2.5429199999999983;7.0;6.0
319;N#CCN(CC(=O)NC(C#N)CO)C(=O)CN;0;239.101839276;-2.7020399999999984;6.0;3.0
320;N#CCCN(CCC#N)CC(=O)N(CCO)CC(=O)O;0;282.132805056;-0.978739999999999;6.0;2.0
321;N#CCN(C(N)=O)c1[nH]cnc1C(=O)NC(CO)CO;0;282.107652928;-2.0986199999999995;6.0;5.0
322;CCNC(Cc1ccccc1)C(N)=O;0;192.126263132;0.6925;2.0;2.0
323;COC(=O)C(Cc1ccccc1)=Nc1[nH]cnc1C(N)=O;0;286.10659030799997;0.9967999999999997;5.0;2.0
324;N#CCCNCC(=O)N(CCC#N)C(C#N)CO;0;249.12257472;-0.8835599999999992;6.0;2.0
325;CSC(=O)C(C)OC(=O)CN(CCC(N)=O)C(N)=O;0;291.088891644;-0.9361999999999981;6.0;2.0
326;COC(=O)C(=O)C(=CCc1ccccc1)C(=O)OC;0;262.08412354800004;1.0705999999999998;5.0;0.0
327;CCNC(Cc1ccccc1)C(N)=S;0;208.103419512;1.4933;2.0;2.0
328;N#CCCN(CC#N)CC(=O)NCC(N)=O;0;223.106924656;-1.672839999999999;5.0;2.0
329;C=CC(C#N)N(CC(N)=O)C(=O)CCN(CC#N)C(N)=O;0;292.12838837199996;-1.3271399999999987;5.0;2.0
330;N=C(N)NC(=N)NCCC(=O)NCCC(N)=O;0;243.14437278399998;-2.6244599999999974;4.0;7.0
331;CC(NC(Cc1ccccc1)C(=O)O)=C(O)C#N;0;246.100442308;1.58498;4.0;3.0
332;CC=NC(C#N)CCNC(=N)N;0;167.11709541599998;-0.15754999999999975;3.0;3.0
333;COC(=O)CCN(CCC#N)c1ncnc2[nH]cnc12;0;274.117823688;0.6360799999999995;7.0;1.0
334;CC(O)C(=O)N(CCO)C(CC(=O)O)C(=O)O;0;249.08485182;-1.8839999999999995;5.0;4.0
335;N#CCCNC(=O)CCN(CCC(N)=O)C(=N)N;0;254.14912381599999;-1.5227499999999976;4.0;4.0
336;COC(=O)CN(CCc1ccccc1)C(N)=O;0;236.116092372;0.7827999999999997;3.0;1.0
337;NC(=O)C(CO)N=CC(O)C(O)C(O)C(O)CO;0;266.11140091600004;-4.660699999999995;8.0;7.0
338;CCN(CC#N)C(=O)CNC(=O)CN;0;198.111675688;-1.566619999999998;4.0;2.0
339;CCN(CCC(N)=O)C(=O)CCN(CC(=O)O)C(N)=O;0;288.14336973999997;-1.4342999999999977;4.0;3.0
340;CC=C(c1ccccc1)C(C#N)NC(CO)C(=O)O;0;260.116092372;1.0171799999999998;4.0;3.0
341;CCN(C(=O)CCN(CCC#N)CCC#N)C(C)C#N;0;275.174610292;1.2664399999999998;5.0;0.0
342;N#CCCN(CC#N)CCC(=O)OCc1cnc[nH]1;0;261.12257472;0.5822599999999996;6.0;1.0
343;N=C(N)NC(CC(=O)O)C(=O)O;0;175.059305768;-1.6026299999999996;3.0;5.0
344;C=Cc1nc(N=CC)nc(N(CC#N)CC(N)=O)n1;0;259.118158036;0.052080000000000015;7.0;1.0
345;N#CCCN(CCNC(=N)N)CC(N)=O;0;212.13855913199998;-1.8295499999999976;4.0;4.0
346;N#CCCN(CCC(=O)OCC(N)=O)C(=O)CNC(N)=O;0;299.122968644;-2.1844199999999985;6.0;3.0
347;N#CCCNc1[nH]cnc1CC(=O)O;0;194.08037556;0.3623799999999997;4.0;3.0
348;NC(=O)Cn1c(=O)nc(N)c2nc[nH]c21;0;208.070873496;-1.8129;6.0;3.0
349;CC(C#N)N(CC(=O)NCC#N)C(N)=O;0;209.091274592;-1.0810399999999996;4.0;2.0
350;CC(C(N)=O)N(CCC(N)=O)C(=O)CN;0;216.122240372;-2.4770999999999983;4.0;3.0
351;CCN(CCC(N)=O)C(=O)C(O)Cc1ccccc1;0;264.1473925;0.3139000000000004;3.0;2.0
352;N#CCCN(CC#N)CC(=O)NC(CO)C(N)=O;0;253.11748934;-2.3119399999999977;6.0;3.0
353;CC(NCC(=O)NC(CC(=O)O)C(=O)O)=C(O)C#N;0;271.08043513600006;-1.0668199999999983;6.0;5.0
354;N#CCC(C#N)N(CCO)C(=O)CN=CCCC(=O)O;0;280.117154992;-0.45124000000000014;6.0;2.0
355;NC(=O)C(N=Cc1ncnc2[nH]c(=O)c(=O)[nH]c12)C(=O)O;0;292.05561735599997;-2.6362000000000005;7.0;4.0
356;CC(CO)=NCC(=O)NC(C)C(=O)O;0;202.095356928;-0.9711000000000001;4.0;3.0
357;N#CCCNC(=O)CCN(CC#N)C(=N)N;0;222.12290906799998;-0.8745699999999994;4.0;3.0
358;N=C(N)NCC(=O)N(CC(=O)O)c1cc[nH]c(=O)n1;0;268.092002864;-2.3294299999999977;5.0;5.0
359;CCN(CCC#N)C(=O)CNC(=O)CN1CC(N)=NC1=O;0;294.14403843599996;-1.3424199999999975;5.0;2.0
360;C=O;0;30.010564684;-0.1849;1.0;0.0
361;CC(C#N)N(C(=O)CCNC(N)=O)c1[nH]c(=O)[nH]c1C#N;0;291.1079872760001;-1.1218399999999988;5.0;4.0
362;N#CCN(CCC(=O)O)C(=O)CNC(=N)NC(=N)N;0;269.12363734;-2.1792799999999977;5.0;6.0
363;CC(C#N)NC(CC(=O)NCC(N)=O)C(=O)NCC(N)=O;0;298.138953056;-3.5502199999999977;6.0;5.0
364;N=C(N)N(CC(N)=O)CC(=O)Nc1[nH]cnc1CO;0;269.12363734;-2.4787299999999983;5.0;6.0
365;CSC(=O)C(CCO)N=CC(O)C(O)C(O)CO;0;281.09330832800003;-2.2271999999999994;8.0;5.0
366;N#CCCN(CCC#N)CC(=O)NCC(=O)NCC(N)=O;0;294.14403843599996;-2.166539999999997;6.0;3.0
367;N=C(N)NCC=NC(C(N)=O)C(O)C(O)CO;0;247.128054024;-3.8917299999999986;6.0;7.0
368;CC(=O)C=NC(Cc1ccccc1)C(=O)NC(C)C#N;0;271.132076784;1.28578;4.0;1.0
369;N#CCCN(CCO)C(=O)CNC(=O)CNC(N)=O;0;271.128054024;-2.4945199999999987;5.0;4.0
370;CC(O)C(=O)N(CC(=O)NCCC#N)C(C#N)C(=O)O;0;282.096419548;-1.797539999999998;6.0;3.0
371;N#CCCN(CCO)C(=O)CCNC(=N)NC(=N)N;0;269.160022848;-1.881479999999998;5.0;6.0
372;CC(O)C(C#N)N=CCCC#N;0;165.090211972;0.63396;4.0;1.0
373;N#CCN(CC(N)=O)c1nc(N)nc(CNC(N)=O)n1;0;279.11922065600004;-2.56262;8.0;4.0
374;N#CCCN(CCC#N)C(=O)CNCC(O)CO;0;254.137890436;-1.414839999999999;6.0;3.0
375;CCN(CC(=O)O)C(=O)CN(CC(=O)O)C(=N)N;0;260.112069612;-1.8004299999999978;4.0;4.0
376;C=CC(C#N)N(CC(=O)O)C(=O)CCN(CC#N)C(N)=O;0;293.11240396;-0.7278399999999983;5.0;2.0
377;N#CCNC(=N)N;0;98.05924619199999;-1.0069500000000002;2.0;3.0
378;N#CCCCNc1ncnc2[nH]c(=O)[nH]c12;0;218.09160894;0.3618799999999997;5.0;3.0
379;NC(=O)NCC(=O)NCC(=O)O;0;175.059305768;-2.1445;3.0;4.0
380;N=C(N)NCC(N=C(Cc1ccccc1)C(=O)O)C(N)=O;0;291.133139404;-0.9083299999999983;4.0;5.0
381;N#CCCN(CCC#N)C(=N)C#N;0;175.08579528799999;0.6166100000000001;4.0;1.0
382;N#CCN(C(=O)CNC(=S)CCO)C(C#N)CO;0;270.078661308;-1.4775399999999992;6.0;3.0
383;Cc1nc[nH]c1N(CC#N)C(=O)CCN(C=O)C(C)C#N;0;288.13347375200004;0.3352799999999996;5.0;1.0
384;N#CCN(C(=O)CN(CC(N)=O)C(=N)N)C(C#N)C(=O)O;0;295.102901896;-3.0038699999999983;6.0;4.0
385;N#CC(NC(C#N)C(O)CO)C(=O)CCO;0;227.090605896;-2.33494;7.0;4.0
386;Cc1cnc(NC(=O)CCN(CC#N)CCC#N)o1;0;261.12257472;1.0508799999999998;6.0;1.0
387;N#CC(CCNC(=N)N)NCC(=O)NCC(N)=O;0;255.14437278399998;-3.0571499999999974;5.0;6.0
388;COC(=O)CCN(CC(=O)O)C(=O)CN;0;218.090271548;-1.578599999999998;5.0;2.0
389;CCN(C(=O)C(N)CO)C(C)C#N;0;185.11642672;-0.9334199999999995;4.0;2.0
390;CC(C#N)N(CCC#N)C(=O)CN=CCc1ccccc1;0;282.148061196;1.9542599999999999;4.0;0.0
391;N#CC(NC(CO)C(=O)O)C(O)Cc1ccccc1;0;264.111006992;-0.48271999999999937;5.0;4.0
392;N#CCCN(CC(=O)O)C(=O)CN(CC(N)=O)C(N)=O;0;285.10731858;-2.320719999999999;5.0;3.0
393;COC(=O)CCN(CC(=O)O)C(=O)CN=CC(C)O;0;274.116486296;-1.0856999999999988;6.0;2.0
394;Nc1[nH]cnc1CC(=S)NCC(=O)NCCC(=O)O;0;285.08956034;-0.9576999999999993;5.0;5.0
395;N#CC=Cn1cnc(C#N)c1NC=O;0;187.04940978;0.31735999999999986;5.0;1.0
396;O=C(O)CNC(=O)C(O)Cc1ccccc1;0;223.084457896;-0.20919999999999983;3.0;3.0
397;C=C(C(=O)C(O)CO)c1ccccc1;0;192.078644244;0.6221000000000001;3.0;2.0
398;CC(O)C(=O)N(CC(=O)O)C(C#N)C(O)C(O)CO;0;276.095750852;-3.1133199999999985;7.0;5.0
