smiles;Kin (i.e. how many reactions give this molecule);Kout (i.e. how many reactions use this molecule as substrate)
CC(N)C(=O)N(CC(=O)O)C(C#N)CO;1;32
N#CC(CO)N(CCO)C(=N)N;1;5
NC1=NC(=O)N(c2ncco2)C1;1;3
CCC(=S)NCC(=O)N(CCO)C(C#N)CC#N;1;1
CC=C(c1ccccc1)c1nc[nH]c1N=CCc1cnc[nH]1;1;1
N#CCNC(CO)C(N)=O;1;12
N#CCCN(CC#N)CC(=O)NC(C#N)CO;2;6
O=C(O)c1[nH]c(=O)[nH]c1NCCO;2;5
N#CCCN(CC(O)CO)c1[nH]cnc1C(N)=O;1;9
CCN(C(=O)CN(CC#N)C(N)=O)C(C#N)CC#N;1;1
COC(=O)CCN(CC#N)C(=O)CN=CC(O)CO;1;14
CC(O)C(=S)NCC(=O)NCCC(=O)O;1;0
N#CCC(C#N)N(CCO)C(=O)CCN(CC#N)C(N)=O;1;3
CC(O)C(=O)NCC(=O)NCC(=O)NCCC(=O)O;1;6
NC(=O)CN(C=O)CCC(=O)Nc1nc(CO)co1;1;3
CC(C)=NCC(=O)N(CCC(N)=O)CC(=O)O;1;1
N#CCN(CCO)C(=O)CNC(=N)NC(=N)N;2;1
N#CCN(CCC(=O)NCC(N)=O)C(=N)NC(=N)N;1;1
CC(O)C(O)C(O)C=Nc1[nH]c(=O)[nH]c1C(=O)O;1;1
NC(=O)C(Cc1ccccc1)N(CCO)C(N)=O;1;3
CC(O)C(O)C(O)C=NCC(N)=O;1;1
O=CN(CCC(=O)NC(CO)C(O)CO)CC(=O)O;1;2
COC(=O)CCN(C(=O)CNC(=N)NC(=N)N)C(C)C#N;1;15
Cc1cnc(NC(=O)CCNC(N)=O)o1;1;1
CSC(=O)C(C)NC(=O)C(C)N;1;15
COC(=O)CCN(CCC(N)=O)CC(N)=O;2;17
CC(NCCC(=O)N(CCO)CCC(N)=O)C(=O)O;1;9
N#CCCN(CC(=O)NCC(N)=O)C(=O)CNC(=N)N;3;2
N#CCCNC(=O)CN(CCC#N)C(=O)C(N)CO;1;30
N#CCCN(CCc1ccccc1)c1[nH]c(=O)[nH]c1C#N;1;9
O=C(O)CC(N=CC(=CCO)c1ccccc1)C(=O)O;1;1
CCN(CCC(N)=O)C(=O)CCN(CC#N)C(N)=O;1;1
CC(O)C=NCC(=O)NC(C#N)C(O)C(O)CO;1;1
NC(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O;3;5
N#CCCN(C(C#N)CNC(=N)N)C(CC(=O)O)C(=O)O;1;3
N#CCNC(=S)c1nc[nH]c1NC(=O)CNC(=N)N;1;2
N=C(N)NC(=N)N(CCC(=O)OCC(N)=O)CC(N)=O;1;2
NC(=O)CCN(CCC(N)=O)c1[nH]cnc1C(N)=O;3;6
CCN(CC#N)C(=O)CN(CC#N)C(=N)NC(=N)N;1;1
N=C(N)NCCC(=O)O;12;0
C=CC(C#N)N(CC(=O)NCC#N)C(=O)CCNC(N)=O;1;1
N#CCN(CC(=O)O)C(=O)CN(CCO)C(=N)NC(=N)N;1;1
C=C(c1ccccc1)C(C#N)NC(=O)CN=CC(=O)O;1;1
N#CC(CO)N(CCC(=O)NCC(N)=O)C(N)=O;2;3
CCN(CC(=O)O)C(=O)CCN(C=CC#N)C(C)C#N;1;0
NC(=O)C(N=CCO)C(O)CO;1;1
CC(O)C(=O)OCc1cncn1C=CC#N;2;1
O=C(NC(CO)C(O)CO)C(O)Cc1ccccc1;1;5
N#Cc1nc[nH]c1NCCCNC(=N)N;1;7
N#CCN(CCNC(=N)N)C(=O)CN(CC(N)=O)C(N)=O;1;1
NC(=S)C(Nc1ncnc2[nH]cnc12)C(O)C(O)CO;1;4
N#CC(CO)Nc1nc(N)nc(CN2CC(N)=NC2=O)n1;1;1
N=C(N)NCCNCC(=O)NCC(=O)NCC(=O)O;1;4
N#CC(Cc1ccccc1)N(C=O)c1cc[nH]c(=O)n1;1;5
C=CC(=O)OCC(O)C(C#N)NC(N)=O;1;8
COC(=O)CN(CCC#N)C(N)=O;1;18
CSCCC(O)C#N;1;5
N#CCCN(CC(N)=O)C(=O)CN=CC(CO)NC(=N)N;1;1
O=c1nc(N=CC(O)CO)c2[nH]c(=O)[nH]c2[nH]1;1;1
N#CCCN(CCC(N)=O)CCC(=O)N(CC#N)CC#N;1;2
N#CCCC=NCC(=O)N(CC#N)CCO;1;1
C=CC(O)C(=O)OCCC(O)C(=O)SC;1;4
NC(=O)C(O)C(O)C(O)C(O)Cc1ccccc1;1;4
Nc1ncnc2c1[nH]c(=O)n2C1OCC(O)C(O)C1O;1;15
N#CCCN(CC#N)CC#N;1;4
N#CCCC(C#N)NC(CC(=O)O)C(=O)O;1;13
O=C(O)CNC(=S)CNc1cc[nH]c(=O)n1;1;1
O=C(O)CN1C(=O)NC(=O)C1Cc1ccccc1;1;5
CC(=Nc1cc[nH]c(=O)n1)C(=O)O;1;0
N=C(N)n1cnc2c(N3CC(N)=NC3=O)ncnc21;1;1
N=C(N)NCC(=O)N(CC(=O)O)CC(=O)O;4;0
O=C(O)CCNC(=O)CNC(=S)CO;1;0
CC(O)c1nc(N)nc(N(CCO)CCC#N)n1;7;20
NC(=O)Nc1[nH]cnc1C(=O)NC(C(=O)O)C(O)CO;1;6
N=C(N)NCC(=O)N(CCC(N)=O)c1[nH]cnc1C(N)=O;3;1
NC(=O)CN(CC(O)CO)C(=O)C(N)Cc1ccccc1;1;29
CC=C(C=NC(C(N)=O)C(=O)O)c1ccccc1;1;1
N#CCN(CC(=O)O)C(=O)CN(CC(N)=O)C(N)=O;1;5
N#CCCNC(=O)c1ncn(C(=N)N)c1NC(N)=O;1;1
NC(=O)CN1CCC(N)=NC1=O;1;0
N#CC(CO)N(CC(=O)O)C(N)=O;1;3
CC(C#N)N(C=O)CCC(=O)N(CCO)CCC#N;2;3
C=CC(C#N)N(CC(=O)NCC#N)C(N)=O;1;1
N#CCCN(CC(=O)NCC#N)C(C#N)CO;1;6
N#CCCN(CCO)C(=O)CNC(=S)CO;1;1
NC(=S)CCNc1nc2[nH]cnc2c(=O)[nH]1;1;4
CC(O)C(=O)N(CCO)CCC#N;1;6
NC(=O)CCN(C(N)=O)c1[nH]c(=O)[nH]c1C(N)=O;1;4
COC(=O)CCNCC(=O)NCC(=O)NC(C#N)CO;1;13
COC(=O)CCN(C(=O)CNC(N)=O)C(C#N)CO;1;19
CC(C#N)N(C=CC#N)C(C#N)C(O)Cc1ccccc1;1;0
CC(=O)C=NCC(=O)NCC(=O)N(CCC#N)CCC#N;1;1
N=C(N)NC(CNc1[nH]cnc1CO)Cc1ccccc1;1;3
N#CCc1nc[nH]c1NC(=N)C(=N)Nc1[nH]cnc1CC#N;1;4
CC(C(N)=O)N(CCC(=O)OCC(N)=O)C(=O)CN;2;28
C=CC=C(C=NC(C(N)=O)C(O)CO)c1ccccc1;1;1
N#CCN(C(=O)CNC(=N)NC(=N)N)C(CO)C(=O)O;1;1
CCN(C=CC#N)CC(=O)NCCC#N;1;0
NC(=O)Nc1ncnc2c1ncn2C1OCC(O)C1O;2;3
NC(=O)CCC=Nc1[nH]cnc1C(O)C(O)CO;1;1
CCn1c(=O)nc(N)c2nc[nH]c21;1;15
CC=NCC(=O)N(CC#N)CC(=O)N(CC#N)CCC#N;1;1
N#CCCN(CCC#N)C(C#N)(C#N)CCC=NCC#N;1;1
N#CCNC(=S)CNc1[nH]cnc1C(N)=O;1;2
C=C(c1ccccc1)C(O)C(=O)NC(C)C(=O)O;1;6
CC(=O)C=NC(CC(N)=O)C(N)=O;1;1
OCC(Cc1ccccc1)N=C(C(O)CO)C(O)CO;1;0
COC(=O)CCN(C(=O)CNC=CC#N)C(C#N)CC#N;2;0
N#CC(Cc1ccccc1)n1c(=O)nc(N)c2nc[nH]c21;1;17
N#CCCN(CCC(=O)N(CC#N)CC#N)C(C#N)CC#N;2;4
N#CC(N)CCN(CCC(N)C#N)CC(N)C#N;1;33
N#Cc1nc[nH]c1N=CC(O)C(O)Cc1ccccc1;1;1
N=C(N)NCC(Nc1ncco1)C(N)=O;1;5
O=C(Cc1ccccc1)C(=O)Nc1[nH]cnc1C(=O)O;1;13
N#CCN(CCC(=O)O)C(=O)CN;3;33
N=C(N)NCC(Nc1ncco1)C(N)=S;1;6
N#CCCC(C#N)NCC(=O)N(CC#N)CC(N)=O;1;12
CC(C(N)=O)N(CCC#N)C(=O)CN(CC#N)C(N)=O;1;1
CC(C(N)=O)N(CCC(N)=O)CC(=O)O;1;5
N#CCN(CCC(=O)N(CC#N)CCC(N)=O)C(N)=O;1;1
CC(O)C(=O)N(CC(N)=O)c1ncnc2[nH]cnc12;1;7
N#CCCN=CC(CNC(=N)N)C(O)(CO)C(O)CO;1;1
N#CC=CN(CC#N)CC(O)CO;1;0
NCC(=O)N(CCC(N)=O)CCC(=O)O;4;29
COC(=O)C(Cc1ccccc1)N(CCC#N)CCC#N;1;20
N#CCNC(=O)CN(C=O)CCC(=O)Nc1ncco1;1;5
CC(C#N)N(CCC(N)=O)C(=O)CCN(C=O)CC#N;1;2
CC(N)C(=O)N(CCO)C(C)C#N;1;32
CC(N)C(=O)N(CC#N)CC(=O)NCCC#N;1;31
N=C(N)NCC(C=Nc1[nH]cnc1C(=O)O)CO;1;1
C=CC=NC(Cc1ccccc1)C(=O)NCC#N;1;1
CC(C#N)N(CCC(=O)Nc1cc[nH]c(=O)n1)C(N)=O;1;4
C=C(C=NC(C#N)C(O)C(O)CO)c1ccccc1;1;1
NC(=O)Nc1[nH]cnc1C(=O)Nc1nc(CO)co1;1;6
CSCCC=C(c1ccccc1)C(O)C#N;1;5
CC(NC(=O)CN(CC(N)=O)C(=N)N)C(=O)O;2;0
O=C(O)CC(NC(=O)CN=C(CO)CO)C(=O)O;1;1
CCN(CC#N)C(=O)CN=CC(O)C(O)C(O)CO;1;1
N#CCCN(CC#N)c1[nH]c(=O)[nH]c1C(N)=O;1;7
CCN(CCC(=O)O)C(=O)CCN(C=O)CCC#N;1;2
N=C(N)NCC(C=Nc1ncnc2[nH]cnc12)CO;1;1
N#CCCNC(=S)CCN(CC(N)=O)CC(N)=O;1;1
NC(=O)CCC=Nc1nc(=O)n(CC(=O)O)c2[nH]cnc12;1;1
C=CC=NCC(=O)N(CCC(N)=O)CCC(N)=O;1;1
NC(=O)CCN(CCc1ccccc1)C(N)=O;1;1
C=Cc1nc(O)nc(NC(=O)CN(CC(N)=O)C(N)=O)n1;1;0
CC(CO)=NCC(=O)N(CCC#N)CC(=O)NCC#N;1;0
N#CCCN(CC(=O)O)C(=N)C#N;1;0
O=CCc1ccccc1;2;23
Cc1cnc(NC(=O)CCN(CC#N)C(=N)NC(=N)N)o1;1;2
CSCCc1nc(N)nc(NC(C)C(N)=O)n1;11;1
N#CCCN(C=O)C(CO)C(N)=O;1;3
N#CCNC(=O)CN=C(CO)C(O)C(O)C(O)CO;1;0
N#CCC(C#N)NC(=O)CN(CC(N)=O)C(=N)NC(=N)N;1;1
C=CC(C#N)NC(=O)CN=CCNC(=N)N;1;1
C=Cc1nc(N=CC)nc(N(CCC#N)CCC#N)n1;1;1
CC(C#N)NC(=O)CCN(CCC(=O)O)C(=N)N;1;2
CC(NC(=O)CN(CCC#N)CCC(N)=O)C(=O)O;1;6
N#CCN(CCC(=O)O)C(=N)C#N;1;0
N#CC(CO)NCCC(=O)N(CCC(N)=O)CC(N)=O;1;11
N#Cc1nc[nH]c1N=C(CO)Cc1ccccc1;1;0
CSC(=O)C(CCO)N=CCc1ccccc1;1;0
CC(C#N)N(CC(N)=O)C(=O)CCN(C=O)CC#N;1;2
NC(=O)CCN(C=O)CCC(=O)OCC(N)=O;1;3
C=C(N=C(CO)C(O)CO)C(=O)NCC(=O)O;1;0
N#CC(CO)NC(CC(N)=O)C(N)=O;1;12
NC(=O)NCC(=S)NCC(=O)NCC(=O)O;1;0
N#CCCN(CC(N)=O)C(=O)CN=C(CO)C(O)CO;1;0
N#CC(C#N)(CC(C=NC(CO)C(N)=O)CO)NC(N)=O;1;1
CC(C#N)NC(=O)c1nc[nH]c1NC(=O)CNC(N)=O;1;6
CC(O)C(=O)N(CCC(=O)NCC#N)C(C#N)CO;1;4
CC(C(N)=O)N(CC#N)C(=O)CN(CC(N)=O)C(N)=O;1;1
O=C(O)CCNC(=S)C(Cc1ccccc1)NCCO;1;1
N#CCCN=CC(=CCc1ccccc1)c1ccccc1;1;1
CC(=NCC(=O)N(CC#N)CC(N)=O)C(=O)O;1;0
NC(=O)Nc1[nH]cnc1COC(=O)C(O)C(N)=O;1;2
N#Cc1nc[nH]c1NCCCC(C#N)(C#N)NC(N)=O;1;7
NCC(=O)N(CC(N)=S)C(Cc1ccccc1)C(=O)O;1;4
N#CCN(C=O)CCC(=O)N(CC#N)CCc1ccccc1;1;3
N#CCNC(=O)CNC(=O)CNC(C#N)C(=O)CCO;1;6
OC1OC(Cc2ccccc2)C=C1c1ccccc1;1;0
C=CC=C(c1ccccc1)C(C#N)NC(C)C(=O)O;1;9
NC(=S)CCN(CCO)c1ncnc2[nH]cnc12;1;5
N#CCCNC(=O)CNC(=O)CCN(CC#N)CCC#N;1;4
N#CCN(CCC(=O)N(CC#N)CCO)C(=N)NC(=N)N;1;1
CC(O)C(C#N)N=CC(=O)CC(O)C(O)CO;1;1
N=C(N)NCC(=O)N(CC(N)=S)C(CO)C(N)=S;1;2
CCN(C(=O)CN(CC#N)C(N)=O)c1[nH]cnc1C#N;1;6
C=CC(C#N)N(C=O)C(CC(N)=O)C(N)=O;1;2
C=Cc1nc(N)nc(NC(C#N)CC#N)n1;10;3
C=CC(=O)OCC(C#N)N(CC(N)=O)C(=O)CNC(N)=O;1;8
CSCCC=NCC(=O)N(CCC#N)CCC(=O)O;1;1
C=CC=NCC(=O)N(C(C)C#N)C(C#N)CC#N;1;1
N#CCCn1c(C#N)c(NC=O)[nH]c1=O;1;3
NC(=O)C(N)(CO)Cc1ccccc1;1;16
N#CCNC(=O)CNC(=S)c1[nH]c(=O)[nH]c1NC(N)=O;1;1
O=C(O)CCNC(=O)CN=CC(=O)CC(O)CO;1;1
CC(O)C=C(C=NC(C#N)CC#N)c1ccccc1;1;1
CCN(C(=O)CCN(CC(=O)O)C(=N)N)C(C#N)CC#N;1;3
N#CCCNC(=O)CCN(C(=N)N)C(CC(N)=O)C(N)=O;2;2
N#CCNC(=O)CN=C(CO)CO;1;0
CCN(C(=O)CCN(C=O)C(C#N)CC#N)C(C#N)CO;1;3
CC(N=CCCC(N)=O)C(N)=O;1;1
N#CC(N=CC(Cc1ccccc1)NC(=N)N)C(=O)O;1;1
CCN(C(=O)CCSC)C(Cc1ccccc1)C(N)=O;2;1
NC(=O)N(CCc1ccccc1)Cc1nc(N)nc(N)n1;3;17
N#CC(C(=O)O)N(CCC(=O)O)C(=O)CNC(=N)N;1;3
N#CC(CO)NC(=O)CNC(=O)CN=CCCNC(=N)N;1;1
CC(C#N)NCC(=O)NCC(=O)NCCC#N;1;14
CCN(CC(=O)O)C(=O)CNC(=O)CCN(C=O)CC#N;1;2
N#CC(C(O)C(O)CO)N(CCC(N)=O)C(=O)CN;1;29
C=C(C=Nc1[nH]cnc1CO)c1ccccc1;1;1
NC1=NC(=O)N(CC(=O)Nc2nc3[nH]cnc3c(=O)[nH]2)C1;2;2
CSCCCNCC(N)=O;1;13
CC(O)C(=O)OCC(C#N)NC(=O)CNC(N)=O;1;6
CC(C(N)=O)N(CC#N)C(=O)CNC(=O)CNC(N)=O;1;1
CC(C#N)N(C(=O)CN)C(C#N)C(=CCO)c1ccccc1;1;32
CC(C#N)NC(=O)CCN(CC(=O)O)C(N)=O;1;5
CC(=NC(CNC(=N)N)C(=O)O)C(=O)O;1;0
N=C(N)NCC=Nc1ccn(C2OCC(O)C2O)c(=O)n1;1;1
CCC(=S)NCC(=O)NCC(=O)NCCC(=O)O;1;0
N#CCCNC(=O)CCN(CCC#N)CC(=O)NCC#N;1;4
N#CCCN(CCC#N)c1c(N)ncnc1C#N;1;20
CC(O)C(O)C(O)C(CO)=Nc1nc(CO)co1;1;0
C=CC(C#N)N(C=O)C(Cc1ccccc1)C(N)=O;1;3
CC(C#N)NC(=O)c1ncn(C=CC#N)c1NC(N)=O;1;0
N#CCCN(C(=O)CCN(C=O)CC(=O)O)C(C#N)CO;1;3
O=C(O)CNC(=O)CN1CCC(=O)NCC1=O;1;4
CCN(CCC#N)C(=O)CNC(=S)C(O)CC(N)=O;1;1
NC(=S)CNc1cc[nH]c(=O)n1;1;4
N#CCC(C#N)NC(=O)CNC(=O)CCN(C=O)CC#N;1;2
O=C(CCNC(CO)C(=O)O)OCC(O)c1cnc[nH]1;1;10
N#CCN(CCC(N)=O)C(=O)CNC(N)=O;2;1
N#CCCN(CC(=O)NCC(=O)NC(C#N)CO)C(N)=O;1;3
N#CCCN(CCC#N)CCC(=O)NC(C#N)CO;1;6
N#CCC(C#N)NC(C#N)CCC(C#N)(C#N)NC(N)=O;1;11
O=C(O)CCNC(=O)CN=CC(=CCO)c1ccccc1;1;1
N#CC(CNC(=N)N)NCC(=O)NCCC(N)=O;1;5
N#CCNC(=O)CCN(CCC(=O)O)C(N)=O;1;5
O=C(O)C(CO)Nc1ncnc2[nH]cnc12;2;5
N=C(N)NC(=N)N(CC(=O)O)CC(=O)O;1;1
CSCCCNC(C#N)C(=CCO)c1ccccc1;1;10
NC(=S)C(CO)Nc1[nH]cnc1Cc1ccccc1;1;4
NC(=O)COC(=O)Cc1ccccc1;1;5
N#CCN(CC(=O)NC(CNC(=N)N)C(=O)O)C(N)=O;1;1
NC(=O)CCN(CCC(N)=O)C(=O)CN=CC(=O)O;1;1
N=C(N)NCC(=O)Nc1nc(Cc2ccccc2)co1;1;1
N#CCN(CC(=O)O)C(=O)CN(CC#N)C(=O)CNC=O;1;2
N#CCN(C(=O)C(O)Cc1ccccc1)C(C#N)CO;1;7
C=CC(C#N)NC(=O)CNC(=S)Cc1nc[nH]c1N;1;2
N#CCN(C=O)CCC(=O)NC(C#N)CO;1;3
N=C(N)NCC(=O)O;12;0
CC(C(N)=O)N(C(=N)N)C(CC(N)=O)C(N)=O;2;0
N#CCN(CC#N)C(=O)CN=CC(O)Cc1ccccc1;1;1
C=CC(C#N)N=CC(O)C(O)C(O)CO;1;1
N#CC(CO)NC(=O)CNC(=O)CNC(=O)CNC(=N)N;3;2
N#CCCN(CC#N)CC(=O)Nc1[nH]cnc1C(O)CO;1;9
CC(C#N)N(CCC(=O)NCC(=O)NCC(=O)O)C(=N)N;2;2
CC(O)c1nc(N)nc(N(CC#N)C(C)C#N)n1;7;20
N#CCCN(CC(O)CO)C(=O)CCNC(C#N)CC#N;1;13
NC(=O)COC(=O)C(Cc1ccccc1)=Nc1ncco1;1;3
O=C(O)c1[nH]c(=O)[nH]c1N=C(CO)CO;1;0
CC(=S)NCC(=O)NCC(=O)O;1;0
N#CCN(CC(=O)N(CC(N)=O)CC(N)=O)C(N)=O;2;1
CCN(C(=O)CN(CC(N)=O)C(=N)N)c1[nH]cnc1C#N;1;3
CC=C(C=NC(C#N)CC#N)c1ccccc1;1;1
CC(C(=O)O)N(C=CC#N)CCC#N;1;0
CC(O)C(O)C(O)C(N)C#N;1;20
CC1C(N)=NC(=O)N1CC(=O)O;1;0
CC=C(C(=O)C(=O)OC)c1ccccc1;1;17
CC(NC(CC(=O)O)C(=O)O)=C(O)C#N;1;0
CC(=NCC(N)=O)C(=O)O;1;0
CC(C(N)=O)N(C=O)C(C(N)=O)C(N)=O;1;0
NC(=O)CCNC(=O)CNCC(O)C(O)CO;2;10
N#CC(CO)NCCC(=O)NC(C#N)C(O)C(O)CO;1;13
C=CC(C#N)NC(=O)CNC(=O)C(=O)Cc1ccccc1;1;11
N#CCCN(CC#N)CC(N)=O;1;3
CC(=O)C=NCC(=O)NC(C)C(N)=O;1;1
O=C(O)CC(NC(CO)C(=O)O)C(=O)O;3;9
N#CC(NC(CO)C(N)=O)C(O)Cc1ccccc1;1;9
CCN(C(=O)CCN(C=O)CC#N)c1ncco1;1;5
N#CCCN(CC#N)c1[nH]c(=O)[nH]c1C(=O)O;1;11
N#CC(NC(=O)CCNC(=N)N)C(O)Cc1ccccc1;1;3
N=C(N)NCC(C=NCC(=O)NCCC(N)=O)CO;1;1
N#CCNC(=S)C(NC(N)=O)C(=S)NCC#N;1;1
N=C(N)N(CCC(=O)O)CC(O)CO;1;2
COC(=O)C(Cc1ccccc1)=Nc1[nH]cnc1CC#N;1;16
NC(=S)CC(O)C(N)=S;1;3
CCN(C(=O)CNC(=N)NC(=N)N)c1[nH]cnc1C(=O)O;1;2
N#CCNC(=O)CN(CC(O)CO)C(=O)C(N)CO;1;30
N#CCCN(CCC(=O)NC(C#N)CO)CC(N)=O;1;4
N=C(N)NCC(O)C=NC(CNC(=N)N)C(N)=O;1;1
CCN(CC#N)C(=O)CNC(=O)CN1CCC(N)=NC1=O;1;0
CC=C(C=Nc1ncc(C)o1)c1ccccc1;1;1
C=CC=C(C=NC(C#N)(CO)CO)c1ccccc1;1;1
C=CC(C#N)Nc1ncnc(C#N)c1NC(N)=O;1;5
NC(=O)CCN(CC(N)=O)C(=O)C(O)Cc1ccccc1;4;3
C=C(c1ccccc1)C(NC=CC(N)=O)C(N)=O;1;1
N#CCCN(CC(=O)NC(C#N)CC#N)C(C#N)CO;1;6
OCC(O)CNc1[nH]cnc1Cc1ccccc1;1;6
CC(N=CCCC1(C#N)NC(=O)N=C1N)C(N)=O;2;1
NC(=O)C(Cc1ccccc1)NC(CC(=O)O)C(=O)O;1;12
C=C(c1ccccc1)C(C#N)N=CC(O)C(O)C(C)O;1;1
O=C(O)CCNC(=S)CCNc1cc[nH]c(=O)n1;1;1
C=CC(C#N)N=CC(=O)CCO;1;1
C=CC=NCC(=O)NCC(=O)NC(C#N)CC#N;1;1
CC=C(C=NC(C#N)C(O)C(O)CO)c1ccccc1;1;1
CC(NC(C#N)C(O)C(O)C(O)C(O)CO)C(=O)O;1;8
O=C1OC(Cc2ccccc2)C(=O)Nc2[nH]cnc21;1;9
O=C(Nc1cc[nH]c(=O)n1)C(=O)Nc1cc[nH]c(=O)n1;1;3
N#CCCCNCCC#N;1;15
C=Cc1nc[nH]c1NC(C)=C(O)C#N;1;1
CC(C#N)N(CC(N)=O)C(=O)CNC=CC(N)=O;1;0
CC(C#N)N(CC#N)C(=O)CCN(C=O)CCC(=O)O;1;2
CC(NC(=N)N)C(=S)NCCC(=O)O;1;0
N#CC(NCC(N)=O)C(O)C(O)C(O)C(O)CO;1;9
NC1=NC(=O)N(CC(=O)NCC(=O)NCCC(=O)O)C1;2;0
CC(O)C=C(C=Nc1[nH]cnc1C(=O)O)c1ccccc1;1;1
C=C(c1ccccc1)C(NC(=O)CNCCC#N)C(N)=O;1;14
CC(C#N)NCCC(=O)NCC(=O)NCCC(N)=O;1;12
C=Cc1nc(O)nc(N=CC(CNC(=N)N)C(O)C=C)n1;1;1
CC(O)CNCCC#N;1;13
NC(=O)CCN(CCO)CCC(N)=O;1;3
N#CC(CO)N=C(CO)Cc1ccccc1;1;0
C=CC(O)C(C=NC(C)C#N)CC(C#N)(C#N)NC(N)=O;1;1
OCC1(O)OCC(Cc2ccccc2)=C1c1ccccc1;1;0
N#CCCN(CCC(=O)O)c1[nH]cnc1C(=O)O;3;12
COC(=O)C(C#N)NC(N)=O;1;14
N#CC(NCCc1ccccc1)C(O)Cc1ccccc1;1;10
CC=NC(C(N)=O)C(=O)O;1;1
COC(=O)CCN(C(=N)N)C(CC(N)=O)C(N)=O;2;14
CC(O)C(=O)OCC(NC(N)=O)C(N)=O;1;5
C=CC(C#N)N=C(C)CO;1;0
N#CCCN(CC(=O)N(CCC#N)CC(N)=O)C(N)=O;2;1
N#CCN(CCC(=O)N(CC(N)=O)CC(N)=O)C(N)=O;1;1
N=C(N)NCC(N=CCO)C(=O)O;1;1
N#CCC(C#N)N(CC#N)C(=N)NC(=N)N;1;2
CC(O)C(=O)OCC(NC(N)=O)C(N)=S;1;0
CCN(C(=O)CCN(C(N)=O)C(C#N)CC#N)C(C)C#N;1;1
O=C(O)CNc1[nH]cnc1CC(=O)O;4;6
NC(=O)C(Cc1ccccc1)N=CCO;1;1
NC(=S)C(CO)NC(C(N)=S)C(O)C(O)CO;1;2
CSCCC(C#N)NC(C#N)C(O)Cc1ccccc1;1;9
C=CC(C#N)NC(=O)CNC(CC(=O)OC)C(=O)OC;1;18
Cc1cnc(NC(=O)CCN(CCC(N)=O)C(N)=O)o1;1;1
N#CC(Nc1[nH]cnc1C(N)=O)C(=O)CCO;1;6
N#CC=CNCC(=O)NC(C#N)C(O)C(O)CO;2;0
NC(=O)CNC(=S)CCNc1ncco1;1;3
N#CC=Cn1cncc1C(O)C(O)C(O)CO;1;2
C=CC(C#N)NCCC(N)=O;1;10
CC(C#N)NC(=O)CNc1nc(N)nc(C(C)O)n1;7;5
C=CC=C(c1ccccc1)C(C#N)NC(=O)C(C)N;1;34
CC(C#N)N(C=O)CCC(=O)N(CCC#N)C(C)C(N)=O;1;2
N#CCN(C(=O)CNC(=N)NC(=N)N)C(C#N)C(O)CO;1;1
CC(O)c1nc(N)nc(NCC(=O)Nc2ncco2)n1;7;4
O=C(O)CN=CC(O)C(O)C(O)C(O)CO;1;1
N#CCC(C#N)N=CC(=O)CC(O)C(O)CO;1;1
C=CC(O)C(C(=O)O)=C(Nc1ncco1)C(=O)O;1;3
N#CC=CN(CCC(N)=O)c1cc[nH]c(=O)n1;1;0
COC(=O)CC(C(=O)OC)N1CCC(N)=NC1=O;1;13
N#CCN(C(=N)N)C(CO)C(=O)O;1;4
CCN(CC#N)C(=O)CNC(CCO)=C(O)C#N;1;0
N#CCCn1c(C#N)c(N=CCc2cnc[nH]2)[nH]c1=O;1;1
CC(C#N)NC(=O)C(Cc1ccccc1)N=CC(=O)O;1;1
CC(Nc1[nH]c(=O)n(CCC(N)=O)c1C(N)=O)=C(O)C#N;1;0
CC(N)C(=O)N(CCC(=O)O)C(C)C#N;1;33
NC(=O)CCN(CCC(N)=O)c1cc[nH]c(=O)n1;1;4
C=C(c1ccccc1)C(Nc1[nH]cnc1C(=O)O)C(=O)O;4;4
NC(=O)C=CNc1nc(Cc2ccccc2)co1;1;1
N#CC=CN(CCC(N)=O)CC(O)C(O)CO;1;0
CC(C#N)NC(=O)CN(CC(=O)NC(C)C#N)C(N)=O;1;1
N#CC1(CC(C=O)C(O)C(=O)O)NC(=O)N=C1N;2;10
NCC(=O)N(CCc1ccccc1)CC(=O)NCC(=O)O;1;30
N#CCCN(CCC(=O)O)CCC(=O)OCC(N)=O;1;7
N=C(N)NCCNc1[nH]c(=O)[nH]c1C(N)=O;2;2
N=C(N)N(CC(N)=O)CC(=O)Nc1[nH]cnc1C(N)=O;3;1
CC=C(c1ccccc1)C(NC(=O)C(C)N)C(N)=O;1;30
N#CCN(CC(O)C(O)CO)C(=O)CN1CC(N)=NC1=O;1;1
N#CCN(CCOC(=O)CCN(CC#N)C(N)=O)C(N)=O;1;5
N#CCCN(C(C#N)Cc1ccccc1)C(C(N)=O)C(N)=O;1;3
CC(NCCC(=O)O)C(N)=S;1;2
N#CCCN(C=O)CCC(=O)Nc1ncc(CO)o1;1;4
C=Cc1nc(N)nc(NCC(=O)N(CC#N)CC#N)n1;10;4
CC(C#N)N(CCC#N)C(=O)CN=CC(O)CO;1;1
CC(C#N)N=CC(CO)CC(C#N)(C#N)NC(N)=O;1;1
N#CCCN(CC(=O)N(CC#N)CCC(=O)O)C(N)=O;1;5
N#CCN(CCC(=O)N(CCO)CC(N)=O)C(=N)N;1;3
CCN(C(=O)CCNC(=N)N)C(CC(N)=O)C(N)=O;1;0
