smiles;Kin (i.e. how many reactions give this molecule);Kout (i.e. how many reactions use this molecule as substrate)
C=C(C=Nc1ncnc(C#N)c1NC(N)=O)c1ccccc1;1;1
NC(=O)C(Cc1ccccc1)NC(=O)CN=CC(=O)O;1;1
COC(=O)CCN(C=CC#N)C(C#N)CO;1;0
N#CC(CO)NC(=O)CNC(=S)CCNC(=N)N;1;1
NC(=O)CCNC(=O)c1nc[nH]c1NC(N)=O;1;5
N#CC=Cn1cnc(C(=O)O)c1N(C=O)CC(=O)O;1;0
C=C(c1ccccc1)C(C#N)N(C=CC#N)CC(N)=O;1;0
N#CC(NC(N)=O)C(=CCc1ccccc1)c1ccccc1;1;2
N#CCCN(CCC#N)C(=O)C(N)Cc1ccccc1;1;34
N#CCCn1c(C#N)c(N)[nH]c1=O;1;15
N#CCCN(CCC#N)CC(=O)OC(CC(N)=O)C(N)=O;1;6
C=C(c1ccccc1)C(O)C(=S)NCC(N)=O;1;1
NC(=O)CNC(=O)CNCC(O)C(O)CO;1;10
N#CCCN(CC(=O)Nc1[nH]cnc1CC(=O)O)C(=N)N;1;3
NC(=O)C(CO)NC(C(N)=O)C(N)=O;2;3
CSCCC(=O)N(c1[nH]cnc1C#N)C(C)C#N;1;9
NC(=O)CCN(CC(=O)O)C(Cc1ccccc1)C(N)=O;1;6
N#CC(N)C(O)C(O)C(O)C(O)CO;1;20
N#CCCN(CC(=O)Nc1[nH]cnc1CO)C(N)=O;1;7
CC(NCCC(=O)OCC(N)=O)C(=O)O;1;10
N=C(N)NCC(=S)NCC(=O)O;1;0
O=C(O)C(=O)C(=CC(O)Cc1ccccc1)c1ccccc1;1;2
CSCCC(=O)N(c1ncnc2[nH]cnc12)C(C)C#N;1;10
CSCCc1nc(N)nc(NC(C#N)CO)n1;2;4
N#CCn1c(=O)nc(N=CCc2ccccc2)c2nc[nH]c21;1;1
N#CCC1NC(=O)N=C1N;1;0
N#CCCNc1[nH]cnc1C#N;2;10
CC(O)C(=S)NCC(=O)N(CCC#N)C(C#N)CC#N;1;1
COC(=O)CC(NC(C#N)CC#N)C(=O)OC;1;18
C=C(C(=O)CO)c1ccccc1;1;3
O=C(O)C=C(Nc1[nH]c(=O)[nH]c1C(=O)O)C(=O)O;1;0
N#CCCNCC(=O)NCC(=O)NCCC#N;1;15
N#CC(NC(N)=O)C(O)C(O)CO;1;2
O=C(O)C=Nc1ncc(Cc2ccccc2)o1;1;1
N#CCCN(CC(=O)OCC(O)C(N)=O)C(=N)NC(=N)N;1;2
N#CC(C#N)N=C(Cc1ccccc1)C(=O)O;1;0
C=C(C=NCC(=O)NC(C#N)CC#N)c1ccccc1;1;1
NC(=O)C(Cc1ccccc1)N(CC(=O)O)C(N)=O;1;5
CC(=S)NCC(=O)NC(Cc1ccccc1)C(=O)O;1;1
NC(=S)CNc1ncnc2[nH]cnc12;1;4
N#CC(CO)NC(=O)CNC(=S)CNC(=N)N;1;1
NC(=O)COC(=O)c1ncnc(NC(N)=O)c1NC(N)=O;1;5
CC(OC(=O)CN(CCC#N)C(N)=O)C(N)=O;1;5
N#CCNCC(=O)N(CCC(N)=O)CC(=O)O;1;13
COC(=O)C(Cc1ccccc1)NC(=N)N;1;15
N#CC=CNC(C#N)CO;2;0
N#CCN(C=O)CC(=O)NCC(N)=O;1;2
N#CC(CO)N=CCCNC(=N)N;1;1
CCN(C(=N)N)C(C#N)CC#N;1;4
N#CCCN=CC(O)CO;1;1
CC=O;3;25
CSCCC(=O)NCC(=O)NCCC(=O)O;1;6
N=C(N)n1cnc(Cc2ccccc2)c1NC(N)=O;1;1
N#CCN(CC(N)=O)C(=O)CN=CC(O)CO;1;1
CC=C(C=NCC(N)=O)c1ccccc1;1;1
N#CC(CO)N=CCc1ccccc1;1;1
COC(=O)CCNC(CO)C(=O)O;1;17
CC(NCC(N)=O)C(N)=S;1;2
N#CCNC(=O)CN(CCC(=O)OCC(N)=O)C(=N)N;1;3
CC(NCC(N)=O)C(N)=O;2;12
CC(OC(=O)CN(CCC#N)C(=O)CNC(N)=O)C(N)=O;1;5
C=Cc1nc(N)nc(NCC(=O)N(CC#N)CC(N)=O)n1;4;2
NC(=O)C(CO)N=CCO;1;1
NC(=O)C=CNc1nc(=O)[nH]c2c(NC(N)=O)ncnc12;1;1
COC(=O)CCN(CCC(N)=O)C(=N)NC(=N)N;1;15
COC(=O)CC(NC(=N)NC(=N)N)C(=O)OC;1;13
N#CCCN(CC(=O)N(CCO)C(C#N)CC#N)C(=N)N;1;4
N#CC(NC(=N)C(=N)NC(C#N)C(O)CO)C(O)CO;1;0
CC(O)C=NCC(=O)N(CCC#N)CCC#N;1;1
N#CCCN(C=O)CC(=O)NCC#N;1;2
N=C(N)NCC(=O)Nc1[nH]c(=O)[nH]c1C(N)=S;1;2
NC(=O)c1nc[nH]c1N=CC(O)Cc1ccccc1;1;1
CC(C#N)N=C(Cc1ccccc1)C(=O)O;1;0
N=C(N)N(CC(=O)OCC(N)=O)CC(N)=S;1;0
Nc1[nH]c(=O)[nH]c1C(=S)NCC(=O)O;1;0
N#CCN(C(N)=O)c1[nH]cnc1C#N;1;6
COC(=O)CC(NCC(=O)O)C(=O)OC;1;16
O=C(O)CN=C(Cc1ccccc1)C(=O)O;1;0
CC(O)C=Nc1[nH]cnc1CC#N;1;1
N#CCCN(C(=O)CN=CCO)C(C#N)CC#N;1;1
N#CCC(C#N)N(CCc1ccccc1)C(=O)CNC(N)=O;1;2
CSCCC=C(C=O)c1ccccc1;1;25
O=C(Nc1ncco1)C(O)Cc1ccccc1;1;6
N#CC(N)C(Cc1ccccc1)NC(=N)N;1;13
N#CCCN(CCO)C(=O)C(O)Cc1ccccc1;1;7
N#CCCN(CC(=O)OCC(C#N)NC(N)=O)C(=N)N;1;2
NC(=O)NCC(=O)N(CCC(N)=S)CC(N)=S;1;2
N#Cc1ncnc(NC(=O)CNC(N)=O)c1NC(N)=O;1;2
N#CCN(CC(=O)Nc1ncc(CO)o1)C(=N)N;1;4
CC=C(c1ccccc1)C(O)C#N;1;5
O=CNC1=NC2OC(Cc3ccccc3)C(O)C2O1;1;2
N#CCN(CC(=O)N(CC#N)CC#N)C(N)=O;2;1
O=C(O)CNc1[nH]cnc1C(=O)O;5;6
NC(=O)CCN(C(=O)CNC(N)=O)c1[nH]cnc1C(=O)O;1;9
CC(C#N)NC(=O)CNC(=O)CN(CC#N)C(N)=O;1;1
N#CCNC(=O)CNC(=O)CNC(=N)N;2;2
N#CCCN(CC(=O)O)C(=O)CN(C=O)CC#N;1;2
N=C(N)NC(=N)NCC(=O)OC(CC(N)=O)C(N)=O;1;2
N#CCCN(C(C#N)CC#N)C(C#N)Cc1ccccc1;1;5
C=CC#N;1;19
N=CN;1;10
N#CCCN(CC#N)Cc1nc(N)nc(NCC(N)=O)n1;3;3
N#CCCN(CC(=O)Nc1[nH]cnc1C(=O)O)C(=N)N;1;3
CCN(C(=O)CNC(=N)N)C(C#N)Cc1ccccc1;1;4
CC(C#N)NCCC(=O)NCC(=O)N(CC#N)CC(=O)O;1;12
N#Cc1nc[nH]c1N=CCCC(C#N)(C#N)NC(N)=O;1;1
CC(C#N)NC(=O)CN=CC(O)C(O)CO;1;1
N#CCN(CC(=O)O)C(=O)CNC(C#N)CO;1;13
CCN(C=CC#N)c1ncnc2[nH]cnc12;1;0
COC(=O)CCN(C=O)CC(=O)NCC(=O)O;1;16
N#CCNC(=S)CCNc1ncnc2[nH]cnc12;1;2
N#CCCNC(Cc1ccccc1)C(=S)NCC#N;1;2
CC(N=CC(O)C(O)C(O)Cc1ccccc1)C(N)=O;1;1
N#CC(CO)NC(C(N)=O)C(N)=O;1;5
N#CCN(CC(N)=O)C(=O)CN=CC(O)C(O)CO;1;1
N=C(N)NCCC=Nc1ncnc2[nH]c(=O)[nH]c12;1;1
NC(=O)C(CO)N=CC(=CCO)c1ccccc1;1;1
O=C(O)C=C(Nc1cc[nH]c(=O)n1)C(=O)O;1;2
N#Cc1[nH]c(=O)[nH]c1N=CC(Cc1ccccc1)NC(=N)N;1;1
COC(=O)CCNCC(=O)NCC(=O)NCCC#N;1;14
NC(=O)CCNCCO;2;12
CC(C#N)NCCC(=O)N(CC#N)CC(=O)O;1;14
C=Cc1nc(N=CC)nc(N(CC#N)CC#N)n1;1;1
NC(=O)c1nc[nH]c1NC=O;1;3
CSCCC(=O)Nc1c(C(=O)O)nc[nH]c1=O;1;7
COC(=O)CN(CCC(N)=O)CC(N)=O;2;17
O=C(CN=CCO)NC(Cc1ccccc1)C(=O)O;1;1
NC(=O)CC(NC(=O)CN=C(CO)C(O)CO)C(N)=O;1;0
N#CCN(C(=O)CN)C(CC(=O)O)C(=O)O;1;33
N#CCCN(CCC#N)CC(=O)N(CC#N)C(C#N)CC#N;1;4
C=C(C=NCC(=O)N(CCC#N)CCC#N)c1ccccc1;1;1
NC(=O)NCC(=O)Nc1ncnc2[nH]cnc12;1;6
O=C(O)CNCC(=O)N(CC(=O)O)CC(=O)O;2;12
NCC(=O)N(CCC(=O)O)CCC(=O)OCC(N)=O;1;28
N#CCCNCC(O)CO;1;13
COC(=O)c1ncnc2[nH]c(=O)c(=O)[nH]c12;1;19
N=C(N)NC(=N)NCC(=O)NCC(=O)O;2;1
N=C1CNC(=O)N1;1;0
N#CCN(CC#N)C(=O)CNC(=CC(=O)O)C(=O)O;1;1
N#CC(CO)NCCC(=O)OC(CC(N)=O)C(N)=O;1;11
C=CC=C(C=NCC(N)=O)c1ccccc1;1;1
NC(=O)c1nc[nH]c1NCCc1ccccc1;2;7
N=C(N)NCC(=O)Nc1ncnc2[nH]c(=O)[nH]c12;1;2
NC1=NC(=O)N(CC(=O)O)CC1;1;0
CC(C#N)NC(=O)CNCCC(=O)OCC(N)=O;1;13
N=C(N)n1cnc(C(=O)O)c1NC(=O)CNC(N)=O;1;1
N=C(N)NCC=Nc1nc(=O)[nH]c2[nH]cnc12;1;1
NC(=O)CCN=CCc1ccccc1;1;1
O=C(O)CNC(=S)CCc1ccccc1;1;1
NC(=O)CN=CC(O)C(O)C(O)Cc1ccccc1;1;1
N#CCC(C#N)NC(=O)CN;2;33
C=C(c1ccccc1)C(C#N)N(C(N)=O)c1[nH]cnc1C#N;1;6
COC(=O)CC(C(=O)OC)N(C(N)=O)C(C)C#N;1;17
N#CCCN(CCc1ccccc1)c1[nH]cnc1C(=O)O;1;12
N#CCCN(CC(=O)Nc1ncc(CO)o1)C(N)=O;1;4
N#CCCNC(=O)CNC(=O)C(N)Cc1ccccc1;1;34
O=C(O)CCNC(=S)CCNc1ncnc2[nH]cnc12;1;1
CC(OC(=O)C(=O)OC(C)C(N)=O)C(N)=O;1;3
CC(=O)C=NCC(=O)N(CC#N)CC(=O)O;1;1
CCN(C=O)C(C#N)CC#N;1;2
N#CCN(CC#N)C(=O)CNC(=S)c1[nH]c(=O)[nH]c1N;1;1
C=C(c1ccccc1)C(O)C(C=O)CNC(=N)N;1;11
CC=C(c1ccccc1)C(C#N)Nc1[nH]cnc1CC#N;1;7
CC=C(c1ccccc1)C(C#N)N=CC(O)C(O)CO;1;1
N=C(N)NCC=NCC(=O)N(CCC(N)=O)CC(N)=O;1;1
N#CCC(C#N)NC(C#N)C(O)CO;1;8
N#CCCNC(=S)CNc1ncnc2[nH]cnc12;1;2
N#CCN(C(=O)CNC(=N)N)c1cc[nH]c(=O)n1;1;5
C=CC=NCC(=O)NCC(=O)N(CC#N)CC#N;1;1
NC(=O)CNC(=O)CNC(=O)CN=CC(=O)O;1;1
N#CCCNC(=O)CNC(C#N)C(O)CO;1;10
N#CCCN(C(=O)CN)C(CC(=O)O)C(=O)O;1;33
CSCCc1nc(N)nc(NCC(=O)NC(C)C#N)n1;2;4
C=C(c1ccccc1)C(C#N)N=CC(=O)CCO;1;1
COC(=O)CN(CC(N)=O)C(=O)CNC(=N)N;1;14
O=CC(O)C(O)C(O)Cc1ccccc1;1;14
NC(=O)CN(C(=O)CNC(N)=O)c1ncnc2[nH]cnc12;1;6
C=C(c1ccccc1)C(C#N)Nc1ncco1;1;9
N#CCN(CC#N)C(=O)CN=CC(=CCO)c1ccccc1;1;1
N=C(N)NC(=N)N(CC(N)=O)CC(=O)O;1;1
N#Cc1ncnc(NC(N)=O)c1NC(N)=O;2;2
N#CCCN(CC#N)Cc1nc(N)nc(NCC(=O)O)n1;3;3
C=Cc1nc(N=CCNC(=N)N)nc(N(CC#N)CC#N)n1;1;1
CC(O)C=NCC(=O)NCC(=O)N(CC#N)CCC#N;1;1
N#CCCNCCc1ccccc1;1;16
N#CCCN(CCC#N)CC(=O)N(CC(N)=O)CC(N)=O;1;2
N#CCCN(C(N)=O)C(C#N)(C#N)CCC(N)C#N;1;31
CC(O)C(=S)NCC(=O)NCCC#N;1;1
NC(=O)CN(C=O)c1[nH]cnc1C(N)=O;1;3
N#CCCN(CC#N)C(=O)CNC(=O)CNC(=S)CO;1;1
N=C(N)NCCC(=S)NCC(=O)NCCC(=O)O;1;0
N#CCC(C#N)NC=CC(N)=O;1;0
NCC(=O)NCC(=O)NCCC(N)=S;1;3
NC(=O)CC=O;2;15
N#CC(N=CC(=CCO)c1ccccc1)C(=O)O;1;1
N#CCC(C#N)NC(=O)CNC(C#N)C(O)CO;1;10
O=C(O)CC(N=CCc1ccccc1)C(=O)O;1;1
NCC(=O)NCC(=O)NCCC(N)=O;2;29
NC(=O)NCC(=S)NCCC(=O)O;1;0
N#CCCC=C(C(=O)O)C(=O)C(=O)O;1;4
CC(C#N)N(CC(N)=O)C(=O)C(N)Cc1ccccc1;1;32
N#CCC(C#N)NCCc1ccccc1;1;14
N=C(N)NCCC=Nc1ncc(CO)o1;1;1
N#CCCNC(=O)CNC(=O)CNC(=N)NC(=N)N;2;1
N=C(N)NCC(=O)Nc1nc(=O)[nH]c2[nH]cnc12;1;1
NC(=S)CCNC(CC(N)=S)C(N)=S;2;2
N#CCCN=Cc1ncnc(NC(=N)N)c1NC(=N)N;1;1
CC(C#N)NC(=N)N;1;4
N#CC=CN(CC(N)=O)C(Cc1ccccc1)C(N)=O;1;0
N#CC(NC(CC(N)=O)C(N)=O)C(O)Cc1ccccc1;1;9
N#CC(CO)NC(=O)CNC(=N)NC(=N)N;2;1
CSCCC(=O)NCC(=O)N(CCC#N)CC(N)=O;1;2
CC(NC(=O)CCC(=O)NC(C)C(=O)O)C(=O)O;1;6
NCCC(N)=S;1;3
CSCCC=NCC(=O)N(CCC#N)CC(N)=O;1;1
N#CCCN(CCC#N)c1c(C(=O)O)ncn1C(=N)N;1;1
NC(=O)CNc1ncnc2[nH]cnc12;1;7
NC(=S)C(Cc1ccccc1)NCCc1ccccc1;1;3
NCCC(N)=O;2;31
C=C(c1ccccc1)c1nc[nH]c1N=C(CO)CO;1;0
N=C(N)NCC(N)=O;2;0
O=CNc1[nH]c(=O)[nH]c1C(=O)O;1;2
N#CCCC=NCC(=O)NCC(=O)NCC#N;1;1
CCN(C(=O)CNC(N)=O)c1[nH]cnc1C(=O)O;1;9
N#CCC(C#N)NC(=O)CN=CCCNC(=N)N;1;1
C=C(c1ccccc1)C(C#N)Nc1[nH]cnc1C(=O)O;2;7
N#CC(Nc1cc[nH]c(=O)n1)C(=O)O;1;7
NC(=O)c1nc[nH]c1N1CCC(N)=NC1=O;1;4
CC(OC(=O)CN(CC#N)CCC#N)C(N)=O;1;6
C=C(c1ccccc1)C(C#N)N=CCO;1;1
CC(O)C(=S)NCC(=O)NCC(=O)NCC(=O)O;1;0
CCN(C=CC#N)CC(N)=O;1;0
COC(=O)CCN(CC(=O)NCCC#N)C(N)=O;1;18
N#CCN(CC(=O)Nc1[nH]cnc1C(N)=O)C(=N)N;1;3
N#CCNc1[nH]cnc1C#N;2;10
NC(=O)CCN(CC(N)=O)C(=O)C(O)Cc1ccccc1;1;3
C=Cc1nc(N)nc(NCCC#N)n1;4;3
N#CCCNC(=O)CN(CCC#N)C(=O)CNC(N)=O;1;1
N#CCCNCC(=O)O;11;15
N#CC(COC(=O)CCNC(=N)N)NC(=O)CNC(N)=O;1;2
N#CCCN(CC(N)=O)C(=O)CNC(=N)NC(=N)N;2;1
CCNC(C#N)C(=CCc1ccccc1)c1ccccc1;1;9
C=CC=NCC(=O)N(CC#N)C(C#N)Cc1ccccc1;1;1
N#CCCNCC(=O)N(CC#N)C(C#N)Cc1ccccc1;1;16
N#CC(Cc1ccccc1)N(C=O)CCc1ccccc1;1;3
O=c1[nH]c(N=CCO)nc2[nH]cnc12;1;1
N#CCCN(CCC#N)CC(=O)N(CC(=O)O)CC(=O)O;1;8
N#CC(CNC(=N)N)N=C(CO)Cc1ccccc1;1;0
CC(OC(=O)CN(CCc1ccccc1)C(=N)N)C(N)=O;1;2
OCc1nc[nH]c1N=CC(O)C(O)C(O)C(O)CO;1;1
CC(O)C(O)C(O)C(=O)CO;1;14
N#CC(CNC(=N)N)NCCC(N)=O;1;5
CCN(C(=O)CCSC)c1[nH]cnc1C#N;1;9
O=C(O)CNC(CC(=O)O)C(=O)O;3;10
O=C(O)C=C(Nc1[nH]cnc1Cc1ccccc1)C(=O)O;1;2
OC(CNc1ncco1)Cc1ccccc1;1;12
N#CCNC(=O)CN(CC#N)C(N)=O;2;1
C=C(C=NC(C(=C)c1ccccc1)C(=O)O)c1ccccc1;1;1
C;0;2
C=CC=Nc1[nH]cnc1CC(N)=O;1;1
CC(NC(=O)CCNC(C#N)CO)C(=O)O;1;13
CC(NCCC#N)C(N)=S;1;3
CC(NCCC#N)C(N)=O;1;14
N#CCC(C#N)NCCC(=O)NC(C#N)CNC(=N)N;1;5
N#CC(CO)NCCC(N)=O;1;12
NC(=O)CNC(=O)CNC(=O)CN=C(CO)CO;1;0
N#CCCN(C(=O)CN=CC(O)CO)C(C#N)CC#N;1;1
N#CC(NC(N)=O)C(O)CO;1;4
N#CCCNC(=S)CN(CC(=O)O)C(=N)N;1;1
N#CCCNCC(O)C(O)CO;1;13
N#CCN(CC(=O)Nc1ncco1)C(N)=O;1;3
COC(=O)CCNCC(=O)N(CC(=O)O)CC(N)=S;1;0
C=C(c1ccccc1)C(NC=CC#N)C(N)=O;2;0
N#CCNC(=S)C(Cc1ccccc1)NCC(=O)O;1;2
N#CC=CN(CCC#N)c1[nH]cnc1C#N;1;0
COC(=O)CC(C(=O)OC)N(C(=O)CN)C(C)C#N;1;29
N#CCN(CCC(=O)OCC(N)=O)C(=O)CN;1;30
N#CCCN(CCC#N)CC(=O)N(CCO)CC(N)=O;1;4
N#CCCN(CC#N)C(=O)CNC(C#N)CO;1;13
N#CCC(C#N)N(CC#N)C(=O)CNC(=O)CN;1;31
COC(=O)C(Cc1ccccc1)NC(=N)NC(=N)N;1;16
CCN(CC(N)=O)C(=O)CN(CCC#N)C(=N)NC(=N)N;1;1
N#CCN(C=O)c1[nH]cnc1C(=O)O;1;4
CC(C#N)NCC(=O)NCCC#N;1;14
N#CCCN(CC(N)=O)c1[nH]cnc1C(=O)O;1;12
N#CCCN(CC(=O)Nc1ncnc2[nH]cnc12)C(N)=O;1;7
C=CC=NCCC(N)=O;1;1
N#CC=Cn1cnc2c(NC=O)ncnc21;1;0
N=C(N)NC(CO)C(=O)O;2;0
COC(=O)CN(CCC(N)=S)C(=N)N;1;0
N#CC(CO)NC(=O)CNC(=S)C(O)CO;1;1
COC(=O)c1nc[nH]c1N(CC#N)C(=O)CNC(N)=O;1;23
O=C(O)CCN=CCO;1;1
N#CC(CO)NC(=O)CNC(=O)C(N)Cc1ccccc1;1;32
N#CCCNC(=O)CN(CCC#N)CCC#N;2;4
CC=NCC(=O)NCC#N;1;1
N#CCCN(C=O)C(C#N)CO;1;3
N#CCCN(CCC#N)c1[nH]cnc1C(=O)O;2;12
CC(NC(=CC(=O)O)C(=O)O)C(N)=O;1;1
CSCCC=Nc1ncnc(C#N)c1NC(N)=O;1;1
NC(=O)CCNC(=S)CCNC(N)=O;1;0
C=CC(C#N)Nc1cc[nH]c(=O)n1;1;7
CO;1;1
N#CCCN(CC(N)=O)C(=O)CN;1;31
CSCCC=Nc1ncnc2[nH]cnc12;1;1
O=C(C(O)CO)C(O)CO;1;11
N#Cc1ncnc(NC(=CC(=O)O)C(=O)O)c1NC(N)=O;1;2
CS;1;3
CC(N=CC(O)C(O)C(O)C(O)CO)C(=O)O;1;1
N#CC(CO)NCCC(=O)NC(C#N)CNC(=N)N;1;5
N=C(N)NCCC=Nc1[nH]cnc1CO;1;1
O=C(O)CN=CCO;1;1
O=C(O)C(CO)N=CCc1ccccc1;1;1
CCN(C(=O)CN(CCC#N)C(=N)N)c1[nH]cnc1C#N;1;4
CC(C#N)N(CCC#N)C(C(N)=O)C(N)=O;1;2
N#CCCN=CCCNC(=N)N;1;1
CC(C#N)N(CCC#N)C(C#N)C#N;1;7
N#CCN(CC(=O)O)C(=O)CN=CC(O)CO;1;1
NC(=O)CCN=CC(O)C(O)C(O)C(O)CO;1;1
N#CCO;2;5
N#CC(N=CCc1ccccc1)C(O)C(O)CO;1;1
N#CCCN(C(N)=O)c1c(C(=O)O)ncn1C(=N)N;1;1
N#CC(Cc1ccccc1)NC(CC(=O)O)C(=O)O;1;14
OCc1cnc(N=CC(O)Cc2ccccc2)o1;1;1
CC=C(c1ccccc1)C(C#N)NC=O;1;3
Nc1ncnc(C(=O)O)c1N;3;20
CC(C#N)NCCC(=O)N(CCO)CC(=O)O;1;13
NC(=O)CN1CC(=O)NC1=O;2;0
N#CCCN(CC(N)=O)C(=O)CNC(=O)CNC(=N)N;1;2
CCN(CCC#N)C(=O)CNC(=N)NC(=N)N;1;1
C=C(C=Nc1ncc(Cc2ccccc2)o1)c1ccccc1;1;1
N=C(N)NC(Cc1ccccc1)C(=O)OCC(N)=O;1;2
NC(=S)C(Cc1ccccc1)NC=O;1;1
CSCCC=NC(C#N)CNC(=N)N;1;1
N#CCCN(CC(N)=O)c1c(C(N)=O)ncn1C(=N)N;1;1
O=C(O)c1nc[nH]c1N=CC(O)C(O)C(O)C(O)CO;1;1
O=C(O)CN(CC(=O)O)C(=O)CN=CC(O)CO;1;1
CSCCC(=O)N(CCC#N)C(C(N)=O)C(N)=O;1;2
NC1=NC(=O)NC1;2;0
C=C(c1ccccc1)C(C#N)NCC(O)Cc1ccccc1;1;10
N=C(N)NCCC(=S)NCCC(N)=O;1;0
N#CCCN=CCNC(=N)N;1;1
CC(=S)NCC(=O)NCC(N)=S;1;0
N#CCC(C#N)N(C=O)C(C#N)CO;1;3
N#Cc1nc[nH]c1N(C(N)=O)C(C#N)CO;1;7
NC(=S)C(CO)NC=O;1;0
N#CCN(CCC(=O)OCC(N)=O)C(N)=O;1;5
N#CC(NC(=O)CNC(=N)NC(=N)N)C(O)CO;1;1
N#CCN(C(=O)CN)C(Cc1ccccc1)C(=O)O;1;34
CSCCC(=O)Nc1ncc(CO)o1;1;4
COC(=O)CCN(C(N)=O)C(C#N)CO;1;19
CC(OC(=O)c1nc[nH]c1NC(=O)CNC(=N)N)C(N)=O;1;2
N#CCCN(CCC#N)C(=O)CNC(=S)CNC(N)=O;1;1
N#CCN(C(=O)CNC(=N)N)c1ncnc2[nH]cnc12;1;5
NC(=O)CCN(CC(=O)OCC(O)C(N)=O)C(N)=O;1;5
N=C(N)n1cnc(C(N)=O)c1NC(N)=O;1;1
N#CC=Cn1cnc(C(N)=O)c1N(CCC#N)C(N)=O;1;0
NC(=O)CC(O)C(N)=S;1;2
Nc1nc(CO)co1;1;17
N#CCC(C#N)N(CC#N)C(=O)CN=CCNC(=N)N;1;1
N#CC#N;1;14
O=c1[nH]c(N=CC(=CCO)c2ccccc2)nc2[nH]cnc12;1;1
NC(=O)CC(O)C(N)=O;2;3
N#CCC(C#N)NC(=O)CNC(=O)CN=CC(O)CO;1;1
N=C(N)n1cnc(C(=O)OCc2cnc[nH]2)c1NC(N)=O;1;4
N#CCCN(CC(=O)O)C(=N)NC(=N)N;3;1
N#CC(NC(CC(=O)O)C(=O)O)C(O)Cc1ccccc1;1;9
NC(=O)CN(CCO)C(N)=O;1;2
N#CCc1nc[nH]c1NCCNC(=N)N;1;7
N#CCCN(CC#N)C(=O)CNC(=S)c1nc[nH]c1N;1;2
CC(C#N)Nc1ncco1;1;11
N#CC=CNCC(=O)N(CC(N)=O)CC(N)=O;2;0
N#CC(Cc1ccccc1)N(CC(=O)O)C(=N)N;1;4
CC=C(C=O)c1ccccc1;2;27
C=CC(C#N)NC(N)=O;1;1
N#CCC(C#N)NCCNC(=N)N;1;6
CC(C#N)NC(=O)CN;1;33
NC(=O)COC(=O)CCN(C=O)CCC(=O)O;1;3
NC(=S)CCNC(=O)CNCC(N)=S;1;0
N#CCCN(CC(=O)NCCC(=O)O)C(=N)NC(=N)N;1;1
CC(N)C(=O)O;2;32
NC(=S)CN(C=O)C(Cc1ccccc1)C(N)=S;1;1
N#Cc1ncnc(N)c1NC(N)=O;1;18
NC(=O)CN(CC(N)=O)C(=O)CN=CC(O)CO;1;1
N#CCCNC(=O)CNCCc1ccccc1;1;16
NC(=O)CCNCCC(=O)OC(CC(N)=O)C(N)=O;1;11
N#CCCN(CC#N)C(=N)C#N;1;0
O=C(O)CNC(=O)CNC(=S)C(O)CO;1;0
N#CCC(C#N)N(CCO)C(N)=O;1;3
NC(=O)c1ncnc(N)c1N;2;20
O=c1[nH]c(=O)c2nc[nH]c2[nH]1;4;2
CCN(CC(=O)O)C(=N)N;1;0
N#CCCN(CCC#N)CC(=O)Nc1[nH]cnc1C(N)=O;1;7
CSCCC=NC(C(N)=O)C(N)=O;1;1
C=CC(C#N)NCCC#N;2;10
NC(=O)C(N=CC(O)Cc1ccccc1)C(N)=O;1;1
NCC(=O)N(CCC(N)=O)CC(N)=O;3;29
COC(=O)C(=O)OC;1;16
NC(=O)Nc1ncnc(C(N)=O)c1NC(N)=O;1;1
O=CCCN(C(C=O)C=O)C(C=O)Cc1ccccc1;1;21
N#CCCN(CC(=O)O)C(=O)CCNC(C#N)CC#N;1;14
N#CC(CO)N(C(=O)CNC(N)=O)c1[nH]cnc1C(=O)O;1;7
N#CC(CO)NC(=O)CCNC(CC(N)=O)C(N)=O;1;11
CSCCC(=O)Nc1[nH]cnc1CC(N)=O;1;5
N#CCCN(C(=O)CNC(=N)N)c1[nH]c(=O)[nH]c1C#N;1;3
N#CCCC=NC(Cc1ccccc1)C(=O)O;1;1
N#CC(Cc1ccccc1)N(CC(N)=O)C(=N)NC(=N)N;1;2
C=CC=NC(CO)C(N)=O;1;1
C=C(c1ccccc1)C(N=CC(C)=O)C(=O)O;1;1
N#CCN(C=O)CCC(=O)OCC(N)=O;1;4
N#CCCC=NCCC(N)=O;1;1
NC(=O)c1nc[nH]c1N(C=O)CCC(N)=S;1;1
N#CCN(CCC(=O)O)C(N)=O;1;5
N=C(N)n1cnc(C(N)=O)c1N=CN;2;1
N#CCCNc1[nH]cnc1Cc1ccccc1;1;10
NC(=O)CCNCC(=O)NCC(=O)O;1;11
COC(=O)CN(CCC#N)CC(=O)OC;1;18
CC(C#N)NCCC(=O)N(CCC(=O)O)CCC(=O)O;1;14
N#CCN(CC(=O)N(CC#N)CC(=O)O)C(=N)NC(=N)N;2;1
N#CCCN(C(=O)C(O)Cc1ccccc1)C(C#N)CO;1;7
CSCCC=NC(C#N)C(=CCO)c1ccccc1;1;1
N#CCN(CC(=O)O)C(=O)CNC(=S)c1nc[nH]c1N;1;2
N#CCN(CC#N)C(=O)c1nc[nH]c1NC(N)=O;1;6
OCC=Nc1[nH]cnc1Cc1ccccc1;1;1
CC(C#N)N(CC(N)=O)C(=O)c1nc[nH]c1NC(N)=O;1;6
N=C(N)NCC(=O)N(CC(N)=S)CC(N)=S;1;2
N#CC(CNC(=N)N)NC=O;1;1
